commit_date,language,classification,dep_count
2024-04-17,python,Only SecDef,0
2024-04-17,python,Undef Sec (OAS),0
2024-04-17,java,Both,0
2024-04-17,java,Only SecSchemes,0
2024-04-17,java,Only SecDef,0
2024-04-17,java,Undef Sec (OAS),0
2024-04-17,ruby,Both,0
2024-04-17,ruby,Only SecSchemes,0
2024-04-17,ruby,Only SecDef,0
2024-04-17,ruby,Undef Sec (OAS),0
2024-05-17,javascript,Both,0
2024-05-17,javascript,Only SecSchemes,0
2024-05-17,javascript,Only SecDef,0
2024-05-17,javascript,Undef Sec (OAS),0
2024-05-17,go,Both,0
2024-05-17,go,Only SecSchemes,0
2024-05-17,go,Only SecDef,0
2024-05-17,go,Undef Sec (OAS),0
2024-05-17,python,Both,0
2024-05-17,python,Only SecSchemes,0
2024-05-17,python,Only SecDef,0
2024-05-17,python,Undef Sec (OAS),0
2024-05-17,java,Both,0
2024-05-17,java,Only SecSchemes,0
2024-05-17,java,Only SecDef,0
2024-05-17,java,Undef Sec (OAS),0
2024-05-17,ruby,Both,0
2024-05-17,ruby,Only SecSchemes,0
2024-05-17,ruby,Only SecDef,0
2024-05-17,ruby,Undef Sec (OAS),0
2024-05-18,javascript,Both,0
2024-05-18,javascript,Only SecSchemes,0
2024-05-18,javascript,Only SecDef,0
2024-05-18,javascript,Undef Sec (OAS),0
2024-05-18,go,Both,0
2024-05-18,go,Only SecSchemes,0
2024-05-18,go,Only SecDef,0
2024-05-18,go,Undef Sec (OAS),0
2024-05-18,python,Both,0
2024-05-18,python,Only SecSchemes,0
2024-05-18,python,Only SecDef,0
2024-05-18,python,Undef Sec (OAS),0
2024-05-18,java,Both,0
2024-05-18,java,Only SecSchemes,0
2024-05-18,java,Only SecDef,0
2024-05-18,java,Undef Sec (OAS),0
2024-05-18,ruby,Both,0
2024-05-18,ruby,Only SecSchemes,0
2024-05-18,ruby,Only SecDef,0
2024-05-18,ruby,Undef Sec (OAS),0
2024-05-25,javascript,Both,0
2024-05-25,javascript,Only SecSchemes,0
2024-05-25,javascript,Only SecDef,0
2024-05-25,javascript,Undef Sec (OAS),7
2024-05-25,go,Both,0
2024-05-25,go,Only SecSchemes,0
2024-05-25,go,Only SecDef,0
2024-05-25,go,Undef Sec (OAS),0
2024-05-25,python,Both,0
2024-05-25,python,Only SecSchemes,0
2024-05-25,python,Only SecDef,0
2024-05-25,python,Undef Sec (OAS),0
2024-05-25,java,Both,0
2024-05-25,java,Only SecSchemes,0
2024-05-25,java,Only SecDef,0
2024-05-25,java,Undef Sec (OAS),0
2024-05-25,ruby,Both,0
2024-05-25,ruby,Only SecSchemes,0
2024-05-25,ruby,Only SecDef,0
2024-05-25,ruby,Undef Sec (OAS),0
2024-05-28,javascript,Both,0
2024-05-28,javascript,Only SecSchemes,0
2024-05-28,javascript,Only SecDef,0
2024-05-28,javascript,Undef Sec (OAS),0
2024-05-28,go,Both,0
2024-05-28,go,Only SecSchemes,0
2024-05-28,go,Only SecDef,0
2024-05-28,go,Undef Sec (OAS),0
2024-05-28,python,Both,0
2024-05-28,python,Only SecSchemes,20
2024-05-28,python,Only SecDef,0
2024-05-28,python,Undef Sec (OAS),0
2024-05-28,java,Both,0
2024-05-28,java,Only SecSchemes,0
2024-05-28,java,Only SecDef,0
2024-05-28,java,Undef Sec (OAS),0
2024-05-28,ruby,Both,0
2024-05-28,ruby,Only SecSchemes,0
2024-05-28,ruby,Only SecDef,0
2024-05-28,ruby,Undef Sec (OAS),0
2024-05-29,javascript,Both,0
2024-05-29,javascript,Only SecSchemes,0
2024-05-29,javascript,Only SecDef,0
2024-05-29,javascript,Undef Sec (OAS),0
2024-05-29,go,Both,0
2024-05-29,go,Only SecSchemes,0
2024-05-29,go,Only SecDef,0
2024-05-29,go,Undef Sec (OAS),0
2024-05-29,python,Both,0
2024-05-29,python,Only SecSchemes,5
2024-05-29,python,Only SecDef,0
2024-05-29,python,Undef Sec (OAS),0
2024-05-29,java,Both,0
2024-05-29,java,Only SecSchemes,0
2024-05-29,java,Only SecDef,0
2024-05-29,java,Undef Sec (OAS),0
2024-05-29,ruby,Both,0
2024-05-29,ruby,Only SecSchemes,0
2024-05-29,ruby,Only SecDef,0
2024-05-29,ruby,Undef Sec (OAS),0
2024-06-04,javascript,Both,0
2024-06-04,javascript,Only SecSchemes,0
2024-06-04,javascript,Only SecDef,0
2024-06-04,javascript,Undef Sec (OAS),0
2024-06-04,go,Both,0
2024-06-04,go,Only SecSchemes,0
2024-06-04,go,Only SecDef,0
2024-06-04,go,Undef Sec (OAS),0
2024-06-04,python,Both,0
2024-06-04,python,Only SecSchemes,0
2024-06-04,python,Only SecDef,0
2024-06-04,python,Undef Sec (OAS),0
2024-06-04,java,Both,0
2024-06-04,java,Only SecSchemes,0
2024-06-04,java,Only SecDef,0
2024-06-04,java,Undef Sec (OAS),0
2024-06-04,ruby,Both,0
2024-06-04,ruby,Only SecSchemes,0
2024-06-04,ruby,Only SecDef,0
2024-06-04,ruby,Undef Sec (OAS),0
2024-06-11,javascript,Both,0
2024-06-11,javascript,Only SecSchemes,0
2024-06-11,javascript,Only SecDef,0
2024-06-11,javascript,Undef Sec (OAS),0
2024-06-11,go,Both,0
2024-06-11,go,Only SecSchemes,0
2024-06-11,go,Only SecDef,0
2024-06-11,go,Undef Sec (OAS),0
2024-06-11,python,Both,0
2024-06-11,python,Only SecSchemes,20
2024-06-11,python,Only SecDef,0
2024-06-11,python,Undef Sec (OAS),0
2024-06-11,java,Both,0
2024-06-11,java,Only SecSchemes,0
2024-06-11,java,Only SecDef,0
2024-06-11,java,Undef Sec (OAS),0
2024-06-11,ruby,Both,0
2024-06-11,ruby,Only SecSchemes,0
2024-06-11,ruby,Only SecDef,0
2024-06-11,ruby,Undef Sec (OAS),0
2024-06-15,javascript,Both,0
2024-06-15,javascript,Only SecSchemes,0
2024-06-15,javascript,Only SecDef,0
2024-06-15,javascript,Undef Sec (OAS),0
2024-06-15,go,Both,0
2024-06-15,go,Only SecSchemes,0
2024-06-15,go,Only SecDef,0
2024-06-15,go,Undef Sec (OAS),0
2024-06-15,python,Both,0
2024-06-15,python,Only SecSchemes,0
2024-06-15,python,Only SecDef,0
2024-06-15,python,Undef Sec (OAS),0
2024-06-15,java,Both,0
2024-06-15,java,Only SecSchemes,0
2024-06-15,java,Only SecDef,0
2024-06-15,java,Undef Sec (OAS),0
2024-06-15,ruby,Both,0
2024-06-15,ruby,Only SecSchemes,0
2024-06-15,ruby,Only SecDef,0
2024-06-15,ruby,Undef Sec (OAS),0
2024-06-18,javascript,Both,0
2024-06-18,javascript,Only SecSchemes,0
2024-06-18,javascript,Only SecDef,0
2024-06-18,javascript,Undef Sec (OAS),0
2024-06-18,go,Both,0
2024-06-18,go,Only SecSchemes,0
2024-06-18,go,Only SecDef,0
2024-06-18,go,Undef Sec (OAS),0
2024-06-18,python,Both,0
2024-06-18,python,Only SecSchemes,0
2024-06-18,python,Only SecDef,0
2024-06-18,python,Undef Sec (OAS),0
2024-06-18,java,Both,0
2024-06-18,java,Only SecSchemes,0
2024-06-18,java,Only SecDef,0
2024-06-18,java,Undef Sec (OAS),0
2024-06-18,ruby,Both,0
2024-06-18,ruby,Only SecSchemes,0
2024-06-18,ruby,Only SecDef,0
2024-06-18,ruby,Undef Sec (OAS),0
2024-06-19,javascript,Both,0
2024-06-19,javascript,Only SecSchemes,0
2024-06-19,javascript,Only SecDef,0
2024-06-19,javascript,Undef Sec (OAS),0
2024-06-19,go,Both,0
2024-06-19,go,Only SecSchemes,0
2024-06-19,go,Only SecDef,0
2024-06-19,go,Undef Sec (OAS),0
2024-06-19,python,Both,0
2024-06-19,python,Only SecSchemes,0
2024-06-19,python,Only SecDef,0
2024-06-19,python,Undef Sec (OAS),0
2024-06-19,java,Both,0
2024-06-19,java,Only SecSchemes,0
2024-06-19,java,Only SecDef,0
2024-06-19,java,Undef Sec (OAS),0
2024-06-19,ruby,Both,0
2024-06-19,ruby,Only SecSchemes,0
2024-06-19,ruby,Only SecDef,0
2024-06-19,ruby,Undef Sec (OAS),0
2024-06-26,javascript,Both,0
2024-06-26,javascript,Only SecSchemes,0
2024-06-26,javascript,Only SecDef,0
2024-06-26,javascript,Undef Sec (OAS),0
2024-06-26,go,Both,0
2024-06-26,go,Only SecSchemes,0
2024-06-26,go,Only SecDef,0
2024-06-26,go,Undef Sec (OAS),0
2024-06-26,python,Both,0
2024-06-26,python,Only SecSchemes,0
2024-06-26,python,Only SecDef,0
2024-06-26,python,Undef Sec (OAS),0
2024-06-26,java,Both,0
2024-06-26,java,Only SecSchemes,0
2024-06-26,java,Only SecDef,0
2024-06-26,java,Undef Sec (OAS),0
2024-06-26,ruby,Both,0
2024-06-26,ruby,Only SecSchemes,0
2024-06-26,ruby,Only SecDef,0
2024-06-26,ruby,Undef Sec (OAS),0
2024-07-02,javascript,Both,0
2024-07-02,javascript,Only SecSchemes,0
2024-07-02,javascript,Only SecDef,0
2024-07-02,javascript,Undef Sec (OAS),17
2024-07-02,go,Both,0
2024-07-02,go,Only SecSchemes,0
2024-07-02,go,Only SecDef,0
2024-07-02,go,Undef Sec (OAS),0
2024-07-02,python,Both,0
2024-07-02,python,Only SecSchemes,0
2024-07-02,python,Only SecDef,0
2024-07-02,python,Undef Sec (OAS),0
2024-07-02,java,Both,0
2024-07-02,java,Only SecSchemes,0
2024-07-02,java,Only SecDef,0
2024-07-02,java,Undef Sec (OAS),0
2024-07-02,ruby,Both,0
2024-07-02,ruby,Only SecSchemes,0
2024-07-02,ruby,Only SecDef,0
2024-07-02,ruby,Undef Sec (OAS),0
2024-07-16,javascript,Both,0
2024-07-16,javascript,Only SecSchemes,25
2024-07-16,javascript,Only SecDef,0
2024-07-16,javascript,Undef Sec (OAS),0
2024-07-16,go,Both,0
2024-07-16,go,Only SecSchemes,0
2024-07-16,go,Only SecDef,0
2024-07-16,go,Undef Sec (OAS),0
2024-07-16,python,Both,0
2024-07-16,python,Only SecSchemes,0
2024-07-16,python,Only SecDef,0
2024-07-16,python,Undef Sec (OAS),0
2024-07-16,java,Both,0
2024-07-16,java,Only SecSchemes,0
2024-07-16,java,Only SecDef,0
2024-07-16,java,Undef Sec (OAS),0
2024-07-16,ruby,Both,0
2024-07-16,ruby,Only SecSchemes,0
2024-07-16,ruby,Only SecDef,0
2024-07-16,ruby,Undef Sec (OAS),0
2024-07-17,javascript,Both,0
2024-07-17,javascript,Only SecSchemes,0
2024-07-17,javascript,Only SecDef,0
2024-07-17,javascript,Undef Sec (OAS),0
2024-07-17,go,Both,0
2024-07-17,go,Only SecSchemes,0
2024-07-17,go,Only SecDef,0
2024-07-17,go,Undef Sec (OAS),0
2024-07-17,python,Both,0
2024-07-17,python,Only SecSchemes,0
2024-07-17,python,Only SecDef,0
2024-07-17,python,Undef Sec (OAS),0
2024-07-17,java,Both,0
2024-07-17,java,Only SecSchemes,0
2024-07-17,java,Only SecDef,0
2024-07-17,java,Undef Sec (OAS),0
2024-07-17,ruby,Both,0
2024-07-17,ruby,Only SecSchemes,0
2024-07-17,ruby,Only SecDef,0
2024-07-17,ruby,Undef Sec (OAS),0
2024-07-18,javascript,Both,0
2024-07-18,javascript,Only SecSchemes,0
2024-07-18,javascript,Only SecDef,0
2024-07-18,javascript,Undef Sec (OAS),0
2024-07-18,go,Both,0
2024-07-18,go,Only SecSchemes,0
2024-07-18,go,Only SecDef,0
2024-07-18,go,Undef Sec (OAS),0
2024-07-18,python,Both,0
2024-07-18,python,Only SecSchemes,0
2024-07-18,python,Only SecDef,0
2024-07-18,python,Undef Sec (OAS),0
2024-07-18,java,Both,0
2024-07-18,java,Only SecSchemes,0
2024-07-18,java,Only SecDef,0
2024-07-18,java,Undef Sec (OAS),0
2024-07-18,ruby,Both,0
2024-07-18,ruby,Only SecSchemes,0
2024-07-18,ruby,Only SecDef,0
2024-07-18,ruby,Undef Sec (OAS),0
2024-07-22,javascript,Both,0
2024-07-22,javascript,Only SecSchemes,0
2024-07-22,javascript,Only SecDef,0
2024-07-22,javascript,Undef Sec (OAS),48
2024-07-22,go,Both,0
2024-07-22,go,Only SecSchemes,0
2024-07-22,go,Only SecDef,0
2024-07-22,go,Undef Sec (OAS),0
2024-07-22,python,Both,0
2024-07-22,python,Only SecSchemes,0
2024-07-22,python,Only SecDef,0
2024-07-22,python,Undef Sec (OAS),0
2024-07-22,java,Both,0
2024-07-22,java,Only SecSchemes,0
2024-07-22,java,Only SecDef,0
2024-07-22,java,Undef Sec (OAS),0
2024-07-22,ruby,Both,0
2024-07-22,ruby,Only SecSchemes,0
2024-07-22,ruby,Only SecDef,0
2024-07-22,ruby,Undef Sec (OAS),0
2024-07-24,javascript,Both,0
2024-07-24,javascript,Only SecSchemes,0
2024-07-24,javascript,Only SecDef,0
2024-07-24,javascript,Undef Sec (OAS),8
2024-07-24,go,Both,0
2024-07-24,go,Only SecSchemes,0
2024-07-24,go,Only SecDef,0
2024-07-24,go,Undef Sec (OAS),0
2024-07-24,python,Both,0
2024-07-24,python,Only SecSchemes,0
2024-07-24,python,Only SecDef,0
2024-07-24,python,Undef Sec (OAS),0
2024-07-24,java,Both,0
2024-07-24,java,Only SecSchemes,0
2024-07-24,java,Only SecDef,0
2024-07-24,java,Undef Sec (OAS),0
2024-07-24,ruby,Both,0
2024-07-24,ruby,Only SecSchemes,0
2024-07-24,ruby,Only SecDef,0
2024-07-24,ruby,Undef Sec (OAS),0
2024-07-25,javascript,Both,0
2024-07-25,javascript,Only SecSchemes,0
2024-07-25,javascript,Only SecDef,0
2024-07-25,javascript,Undef Sec (OAS),0
2024-07-25,go,Both,0
2024-07-25,go,Only SecSchemes,0
2024-07-25,go,Only SecDef,0
2024-07-25,go,Undef Sec (OAS),0
2024-07-25,python,Both,0
2024-07-25,python,Only SecSchemes,0
2024-07-25,python,Only SecDef,0
2024-07-25,python,Undef Sec (OAS),0
2024-07-25,java,Both,0
2024-07-25,java,Only SecSchemes,0
2024-07-25,java,Only SecDef,0
2024-07-25,java,Undef Sec (OAS),0
2024-07-25,ruby,Both,0
2024-07-25,ruby,Only SecSchemes,0
2024-07-25,ruby,Only SecDef,0
2024-07-25,ruby,Undef Sec (OAS),0
2024-07-26,javascript,Both,0
2024-07-26,javascript,Only SecSchemes,0
2024-07-26,javascript,Only SecDef,0
2024-07-26,javascript,Undef Sec (OAS),0
2024-07-26,go,Both,0
2024-07-26,go,Only SecSchemes,0
2024-07-26,go,Only SecDef,0
2024-07-26,go,Undef Sec (OAS),0
2024-07-26,python,Both,0
2024-07-26,python,Only SecSchemes,0
2024-07-26,python,Only SecDef,0
2024-07-26,python,Undef Sec (OAS),0
2024-07-26,java,Both,0
2024-07-26,java,Only SecSchemes,0
2024-07-26,java,Only SecDef,0
2024-07-26,java,Undef Sec (OAS),0
2024-07-26,ruby,Both,0
2024-07-26,ruby,Only SecSchemes,0
2024-07-26,ruby,Only SecDef,0
2024-07-26,ruby,Undef Sec (OAS),0
2024-07-30,javascript,Both,0
2024-07-30,javascript,Only SecSchemes,0
2024-07-30,javascript,Only SecDef,0
2024-07-30,javascript,Undef Sec (OAS),8
2024-07-30,go,Both,0
2024-07-30,go,Only SecSchemes,0
2024-07-30,go,Only SecDef,0
2024-07-30,go,Undef Sec (OAS),0
2024-07-30,python,Both,0
2024-07-30,python,Only SecSchemes,0
2024-07-30,python,Only SecDef,0
2024-07-30,python,Undef Sec (OAS),0
2024-07-30,java,Both,0
2024-07-30,java,Only SecSchemes,0
2024-07-30,java,Only SecDef,0
2024-07-30,java,Undef Sec (OAS),0
2024-07-30,ruby,Both,0
2024-07-30,ruby,Only SecSchemes,0
2024-07-30,ruby,Only SecDef,0
2024-07-30,ruby,Undef Sec (OAS),0
2024-08-02,javascript,Both,0
2024-08-02,javascript,Only SecSchemes,0
2024-08-02,javascript,Only SecDef,0
2024-08-02,javascript,Undef Sec (OAS),8
2024-08-02,go,Both,0
2024-08-02,go,Only SecSchemes,0
2024-08-02,go,Only SecDef,0
2024-08-02,go,Undef Sec (OAS),0
2024-08-02,python,Both,0
2024-08-02,python,Only SecSchemes,0
2024-08-02,python,Only SecDef,0
2024-08-02,python,Undef Sec (OAS),0
2024-08-02,java,Both,0
2024-08-02,java,Only SecSchemes,0
2024-08-02,java,Only SecDef,0
2024-08-02,java,Undef Sec (OAS),0
2024-08-02,ruby,Both,0
2024-08-02,ruby,Only SecSchemes,0
2024-08-02,ruby,Only SecDef,0
2024-08-02,ruby,Undef Sec (OAS),0
2024-08-13,javascript,Both,0
2024-08-13,javascript,Only SecSchemes,0
2024-08-13,javascript,Only SecDef,0
2024-08-13,javascript,Undef Sec (OAS),0
2024-08-13,go,Both,0
2024-08-13,go,Only SecSchemes,0
2024-08-13,go,Only SecDef,0
2024-08-13,go,Undef Sec (OAS),0
2024-08-13,python,Both,0
2024-08-13,python,Only SecSchemes,20
2024-08-13,python,Only SecDef,0
2024-08-13,python,Undef Sec (OAS),0
2024-08-13,java,Both,0
2024-08-13,java,Only SecSchemes,0
2024-08-13,java,Only SecDef,0
2024-08-13,java,Undef Sec (OAS),0
2024-08-13,ruby,Both,0
2024-08-13,ruby,Only SecSchemes,0
2024-08-13,ruby,Only SecDef,0
2024-08-13,ruby,Undef Sec (OAS),0
2024-08-14,javascript,Both,0
2024-08-14,javascript,Only SecSchemes,0
2024-08-14,javascript,Only SecDef,0
2024-08-14,javascript,Undef Sec (OAS),24
2024-08-14,go,Both,0
2024-08-14,go,Only SecSchemes,0
2024-08-14,go,Only SecDef,0
2024-08-14,go,Undef Sec (OAS),0
2024-08-14,python,Both,0
2024-08-14,python,Only SecSchemes,18
2024-08-14,python,Only SecDef,0
2024-08-14,python,Undef Sec (OAS),0
2024-08-14,java,Both,0
2024-08-14,java,Only SecSchemes,0
2024-08-14,java,Only SecDef,0
2024-08-14,java,Undef Sec (OAS),0
2024-08-14,ruby,Both,0
2024-08-14,ruby,Only SecSchemes,0
2024-08-14,ruby,Only SecDef,0
2024-08-14,ruby,Undef Sec (OAS),0
2024-08-28,javascript,Both,0
2024-08-28,javascript,Only SecSchemes,0
2024-08-28,javascript,Only SecDef,0
2024-08-28,javascript,Undef Sec (OAS),0
2024-08-28,go,Both,0
2024-08-28,go,Only SecSchemes,0
2024-08-28,go,Only SecDef,0
2024-08-28,go,Undef Sec (OAS),0
2024-08-28,python,Both,0
2024-08-28,python,Only SecSchemes,0
2024-08-28,python,Only SecDef,0
2024-08-28,python,Undef Sec (OAS),0
2024-08-28,java,Both,0
2024-08-28,java,Only SecSchemes,0
2024-08-28,java,Only SecDef,0
2024-08-28,java,Undef Sec (OAS),0
2024-08-28,ruby,Both,0
2024-08-28,ruby,Only SecSchemes,0
2024-08-28,ruby,Only SecDef,0
2024-08-28,ruby,Undef Sec (OAS),0
2024-09-02,javascript,Both,0
2024-09-02,javascript,Only SecSchemes,0
2024-09-02,javascript,Only SecDef,0
2024-09-02,javascript,Undef Sec (OAS),0
2024-09-02,go,Both,0
2024-09-02,go,Only SecSchemes,0
2024-09-02,go,Only SecDef,0
2024-09-02,go,Undef Sec (OAS),0
2024-09-02,python,Both,0
2024-09-02,python,Only SecSchemes,0
2024-09-02,python,Only SecDef,0
2024-09-02,python,Undef Sec (OAS),0
2024-09-02,java,Both,0
2024-09-02,java,Only SecSchemes,0
2024-09-02,java,Only SecDef,0
2024-09-02,java,Undef Sec (OAS),0
2024-09-02,ruby,Both,0
2024-09-02,ruby,Only SecSchemes,0
2024-09-02,ruby,Only SecDef,0
2024-09-02,ruby,Undef Sec (OAS),0
2024-09-03,javascript,Both,0
2024-09-03,javascript,Only SecSchemes,0
2024-09-03,javascript,Only SecDef,0
2024-09-03,javascript,Undef Sec (OAS),0
2024-09-03,go,Both,0
2024-09-03,go,Only SecSchemes,0
2024-09-03,go,Only SecDef,0
2024-09-03,go,Undef Sec (OAS),0
2024-09-03,python,Both,0
2024-09-03,python,Only SecSchemes,0
2024-09-03,python,Only SecDef,0
2024-09-03,python,Undef Sec (OAS),0
2024-09-03,java,Both,0
2024-09-03,java,Only SecSchemes,0
2024-09-03,java,Only SecDef,0
2024-09-03,java,Undef Sec (OAS),0
2024-09-03,ruby,Both,0
2024-09-03,ruby,Only SecSchemes,0
2024-09-03,ruby,Only SecDef,0
2024-09-03,ruby,Undef Sec (OAS),0
2024-09-07,javascript,Both,0
2024-09-07,javascript,Only SecSchemes,0
2024-09-07,javascript,Only SecDef,0
2024-09-07,javascript,Undef Sec (OAS),0
2024-09-07,go,Both,0
2024-09-07,go,Only SecSchemes,0
2024-09-07,go,Only SecDef,0
2024-09-07,go,Undef Sec (OAS),0
2024-09-07,python,Both,0
2024-09-07,python,Only SecSchemes,0
2024-09-07,python,Only SecDef,0
2024-09-07,python,Undef Sec (OAS),0
2024-09-07,java,Both,0
2024-09-07,java,Only SecSchemes,0
2024-09-07,java,Only SecDef,0
2024-09-07,java,Undef Sec (OAS),0
2024-09-07,ruby,Both,0
2024-09-07,ruby,Only SecSchemes,0
2024-09-07,ruby,Only SecDef,0
2024-09-07,ruby,Undef Sec (OAS),0
2024-09-09,javascript,Both,0
2024-09-09,javascript,Only SecSchemes,0
2024-09-09,javascript,Only SecDef,0
2024-09-09,javascript,Undef Sec (OAS),0
2024-09-09,go,Both,0
2024-09-09,go,Only SecSchemes,0
2024-09-09,go,Only SecDef,0
2024-09-09,go,Undef Sec (OAS),0
2024-09-09,python,Both,0
2024-09-09,python,Only SecSchemes,0
2024-09-09,python,Only SecDef,0
2024-09-09,python,Undef Sec (OAS),0
2024-09-09,java,Both,0
2024-09-09,java,Only SecSchemes,0
2024-09-09,java,Only SecDef,0
2024-09-09,java,Undef Sec (OAS),0
2024-09-09,ruby,Both,0
2024-09-09,ruby,Only SecSchemes,0
2024-09-09,ruby,Only SecDef,0
2024-09-09,ruby,Undef Sec (OAS),0
2024-09-10,javascript,Both,0
2024-09-10,javascript,Only SecSchemes,0
2024-09-10,javascript,Only SecDef,0
2024-09-10,javascript,Undef Sec (OAS),0
2024-09-10,go,Both,0
2024-09-10,go,Only SecSchemes,0
2024-09-10,go,Only SecDef,0
2024-09-10,go,Undef Sec (OAS),0
2024-09-10,python,Both,0
2024-09-10,python,Only SecSchemes,0
2024-09-10,python,Only SecDef,0
2024-09-10,python,Undef Sec (OAS),0
2024-09-10,java,Both,0
2024-09-10,java,Only SecSchemes,0
2024-09-10,java,Only SecDef,0
2024-09-10,java,Undef Sec (OAS),0
2024-09-10,ruby,Both,0
2024-09-10,ruby,Only SecSchemes,0
2024-09-10,ruby,Only SecDef,0
2024-09-10,ruby,Undef Sec (OAS),0
2024-09-11,javascript,Both,0
2024-09-11,javascript,Only SecSchemes,0
2024-09-11,javascript,Only SecDef,0
2024-09-11,javascript,Undef Sec (OAS),0
2024-09-11,go,Both,0
2024-09-11,go,Only SecSchemes,0
2024-09-11,go,Only SecDef,0
2024-09-11,go,Undef Sec (OAS),0
2024-09-11,python,Both,0
2024-09-11,python,Only SecSchemes,16
2024-09-11,python,Only SecDef,0
2024-09-11,python,Undef Sec (OAS),0
2024-09-11,java,Both,0
2024-09-11,java,Only SecSchemes,0
2024-09-11,java,Only SecDef,0
2024-09-11,java,Undef Sec (OAS),0
2024-09-11,ruby,Both,0
2024-09-11,ruby,Only SecSchemes,0
2024-09-11,ruby,Only SecDef,0
2024-09-11,ruby,Undef Sec (OAS),0
2024-09-27,javascript,Both,0
2024-09-27,javascript,Only SecSchemes,0
2024-09-27,javascript,Only SecDef,0
2024-09-27,javascript,Undef Sec (OAS),0
2024-09-27,go,Both,0
2024-09-27,go,Only SecSchemes,0
2024-09-27,go,Only SecDef,0
2024-09-27,go,Undef Sec (OAS),0
2024-09-27,python,Both,0
2024-09-27,python,Only SecSchemes,0
2024-09-27,python,Only SecDef,0
2024-09-27,python,Undef Sec (OAS),0
2024-09-27,java,Both,0
2024-09-27,java,Only SecSchemes,0
2024-09-27,java,Only SecDef,0
2024-09-27,java,Undef Sec (OAS),0
2024-09-27,ruby,Both,0
2024-09-27,ruby,Only SecSchemes,0
2024-09-27,ruby,Only SecDef,0
2024-09-27,ruby,Undef Sec (OAS),0
2024-10-03,javascript,Both,0
2024-10-03,javascript,Only SecSchemes,0
2024-10-03,javascript,Only SecDef,0
2024-10-03,javascript,Undef Sec (OAS),0
2024-10-03,go,Both,0
2024-10-03,go,Only SecSchemes,0
2024-10-03,go,Only SecDef,0
2024-10-03,go,Undef Sec (OAS),0
2024-10-03,python,Both,0
2024-10-03,python,Only SecSchemes,0
2024-10-03,python,Only SecDef,0
2024-10-03,python,Undef Sec (OAS),0
2024-10-03,java,Both,0
2024-10-03,java,Only SecSchemes,0
2024-10-03,java,Only SecDef,0
2024-10-03,java,Undef Sec (OAS),0
2024-10-03,ruby,Both,0
2024-10-03,ruby,Only SecSchemes,0
2024-10-03,ruby,Only SecDef,0
2024-10-03,ruby,Undef Sec (OAS),0
2024-10-05,javascript,Both,0
2024-10-05,javascript,Only SecSchemes,0
2024-10-05,javascript,Only SecDef,0
2024-10-05,javascript,Undef Sec (OAS),0
2024-10-05,go,Both,0
2024-10-05,go,Only SecSchemes,0
2024-10-05,go,Only SecDef,0
2024-10-05,go,Undef Sec (OAS),0
2024-10-05,python,Both,0
2024-10-05,python,Only SecSchemes,0
2024-10-05,python,Only SecDef,0
2024-10-05,python,Undef Sec (OAS),0
2024-10-05,java,Both,0
2024-10-05,java,Only SecSchemes,0
2024-10-05,java,Only SecDef,0
2024-10-05,java,Undef Sec (OAS),0
2024-10-05,ruby,Both,0
2024-10-05,ruby,Only SecSchemes,0
2024-10-05,ruby,Only SecDef,0
2024-10-05,ruby,Undef Sec (OAS),0
2024-10-11,javascript,Both,0
2024-10-11,javascript,Only SecSchemes,0
2024-10-11,javascript,Only SecDef,0
2024-10-11,javascript,Undef Sec (OAS),0
2024-10-11,go,Both,0
2024-10-11,go,Only SecSchemes,0
2024-10-11,go,Only SecDef,0
2024-10-11,go,Undef Sec (OAS),0
2024-10-11,python,Both,0
2024-10-11,python,Only SecSchemes,0
2024-10-11,python,Only SecDef,0
2024-10-11,python,Undef Sec (OAS),0
2024-10-11,java,Both,0
2024-10-11,java,Only SecSchemes,0
2024-10-11,java,Only SecDef,0
2024-10-11,java,Undef Sec (OAS),0
2024-10-11,ruby,Both,0
2024-10-11,ruby,Only SecSchemes,0
2024-10-11,ruby,Only SecDef,0
2024-10-11,ruby,Undef Sec (OAS),0
2024-10-23,javascript,Both,0
2024-10-23,javascript,Only SecSchemes,0
2024-10-23,javascript,Only SecDef,0
2024-10-23,javascript,Undef Sec (OAS),0
2024-10-23,go,Both,0
2024-10-23,go,Only SecSchemes,0
2024-10-23,go,Only SecDef,0
2024-10-23,go,Undef Sec (OAS),0
2024-10-23,python,Both,0
2024-10-23,python,Only SecSchemes,0
2024-10-23,python,Only SecDef,0
2024-10-23,python,Undef Sec (OAS),0
2024-10-23,java,Both,0
2024-10-23,java,Only SecSchemes,3
2024-10-23,java,Only SecDef,0
2024-10-23,java,Undef Sec (OAS),12
2024-10-23,ruby,Both,0
2024-10-23,ruby,Only SecSchemes,0
2024-10-23,ruby,Only SecDef,0
2024-10-23,ruby,Undef Sec (OAS),0
2024-10-25,javascript,Both,0
2024-10-25,javascript,Only SecSchemes,0
2024-10-25,javascript,Only SecDef,0
2024-10-25,javascript,Undef Sec (OAS),0
2024-10-25,go,Both,0
2024-10-25,go,Only SecSchemes,0
2024-10-25,go,Only SecDef,0
2024-10-25,go,Undef Sec (OAS),0
2024-10-25,python,Both,0
2024-10-25,python,Only SecSchemes,0
2024-10-25,python,Only SecDef,0
2024-10-25,python,Undef Sec (OAS),0
2024-10-25,java,Both,0
2024-10-25,java,Only SecSchemes,0
